Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.92718022100332
Philippines,PHL,Population growth (annual %),SP.POP.GROW,0.905660310915421
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.8666475631511
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.97500563
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,18635.5104895754
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.3512195121951
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.05502704719272
Poland,POL,Population growth (annual %),SP.POP.GROW,-1.4341408496549
Poland,POL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,110.52970123291
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.3654809
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,24711.4510062111
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3780487804878
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.26565719069044
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.626850165433157
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,118.984870910645
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.22031498
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,32619.0704601174
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.77
Puerto Rico (US),PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,-0.576961615031384
Puerto Rico (US),PRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Puerto Rico (US),PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,71751.9363398856
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.083
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.30446565742003
Qatar,QAT,Population growth (annual %),SP.POP.GROW,-10.9274424335586
Qatar,QAT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.6694483531864
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.8927927
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,14907.9803652143
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.809756097561
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.05232876096582
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.746036478523061
Romania,ROU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.1970901489258
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.45246983
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,12425.029296875
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.900243902439
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.69445891957612
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,-0.343724409889771
Russian Federation,RUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.171155276901
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.0299139
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,829.544845263697
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.85
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.391346748300791
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.1909353521865
Rwanda,RWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,44.1820840550314
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.23147202
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,4021.55934894283
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.096
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.13320473174494
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.862068229419543
Samoa,WSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.19651461
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,54176.4798021628
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.539
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.61551411551421
San Marino,SMR,Population growth (annual %),SP.POP.GROW,-1.50099888558244
San Marino,SMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,61.0071942446043
San Marino,SMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.51272249
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2362.58827248102
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.026
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.13777038378732
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,2.06017354745306
Sao Tome and Principe,STP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sao Tome and Principe,STP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.85889721
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,31920.7653655643
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.089
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.06328988941548
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,-2.46456261487283
Saudi Arabia,SAU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.280975297041
Saudi Arabia,SAU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.93033648
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1598.10676952274
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.868
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.18032278088147
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.53848919398481
Senegal,SEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.1726204964815
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.44256258
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,9680.52798074468
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.780487804878
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.08510285335102
Serbia,SRB,Population growth (annual %),SP.POP.GROW,-0.943688169512831
Serbia,SRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.3795013427734
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.23441029
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,14982.9111487767
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.3975609756097
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.76909936973542
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,0.805183391179401
Seychelles,SYC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.952278242114
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.2088151
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,885.396401885395
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.26
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.8739588840234
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.27463021517533
Sierra Leone,SLE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.4251403808594
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.07244635
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,80056.1288247844
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.0926829268293
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.31610315765146
Singapore,SGP,Population growth (annual %),SP.POP.GROW,-4.17033630017526
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.951274385922
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.14599705
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,32548.4366854902
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.505
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,1.36356391629724
Sint Maarten (Dutch part),SXM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,22123.3342114545
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6146341463415
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.14960629921268
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,-0.212358807611049
Slovak Republic,SVK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.0899124145508
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.62857914
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,29192.8401933019
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6756097560976
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.91706506089259
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.268851969969908
Slovenia,SVN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,108.17887878418
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.52724361
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2043.44413170658
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.89
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.115437894412839
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2.40116798691356
Solomon Islands,SLB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.94795895
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,549.056994756254
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.703
"Somalia, Fed. Rep.",SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
"Somalia, Fed. Rep.",SOM,Population growth (annual %),SP.POP.GROW,3.65720037777736
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Somalia, Fed. Rep.",SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.73509169
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6828.75624590017
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.01
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.61874544887136
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,1.54055743832642
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.443303990911
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.6645031
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.047
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.5167158294358
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,1.55179411079181
South Sudan,SSD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.30117083
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30799.4775937775
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.1780487804878
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.0931351197642
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.178046695121711
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.114921569824
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.34419918
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3996.96240014909
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.278
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.01478071238195
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,1.07544995696428
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.8339685558794
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.19427729
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,18361.1449697886
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.271
St. Kitts and Nevis,KNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.195688870384
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,-0.228551998925832
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,123.94677734375
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.16912127
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,10459.1321248092
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.119
St. Lucia,LCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41070312174393
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,0.152478363043745
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.26193285
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,21668.3776525323
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.206
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,-5.91294053455205
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,8641.27904024443
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.132
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.57272932500558
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,-0.663868269423874
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.26607132
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,712.122009277344
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.46
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,359.093040778999
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.6941220236505
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.9669323
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,5029.84838543953
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.943
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,59.1196626251977
Suriname,SUR,Population growth (annual %),SP.POP.GROW,0.907003624018977
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,65.6294708251953
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.01704168
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,60647.5416365347
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.0560975609756
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.16319736447153
Sweden,SWE,Population growth (annual %),SP.POP.GROW,0.600591532839468
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,138.688186645508
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.23013592
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,93664.7736696111
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.7512195121951
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.581814168489856
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,0.765501039496593
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.605186462402
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.95855618
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,663.614245706815
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.418
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2.71541292038855
Syrian Arab Republic,SYR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,39.4595794677734
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.50403309
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,896.748053372182
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.594
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.20738922074721
Tajikistan,TJK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.2751683038557
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.37504482
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1159.85656738281
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.131
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.69091958802199
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,3.00113934816488
Tanzania,TZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,28.231330871582
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.46963334
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,7057.20754802279
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.606
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.23039541318384
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.119758274714782
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.6644528199547
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15399981
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2684.92676774277
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.199
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.69792094666786
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,1.80006893139932
Timor-Leste,TLS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.9192977
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,962.075187515872
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.328
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.1862150652352
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.37825002957617
Togo,TGO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,63.0669365853803
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.6165967
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4922.80171378368
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.13
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.64051140636743
Tonga,TON,Population growth (annual %),SP.POP.GROW,-0.202657341819835
Tonga,TON,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.143896523848
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.06254101
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,17712.5674104655
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.111
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.05922746915458
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.0609300519200696
Trinidad and Tobago,TTO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Trinidad and Tobago,TTO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.20521307
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3906.93926319391
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.893
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.706350208307
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,0.620790374510459
Tunisia,TUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Tunisia,TUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.34183979
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,9981.76398411336
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.722
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.5964926913324
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,0.910444902564511
Turkiye,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,114.147331237793
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.56065559
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,5723.30227157906
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.353
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2.02444537373143
Turkmenistan,TKM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.9339065551758
Turkmenistan,TKM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.49196625
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,27329.2885087196
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.234
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,1.91238576461203
Turks and Caicos Islands,TCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.0016021728516
Turks and Caicos Islands,TCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,5905.08198095343
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.824
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,-1.99103357602457
Tuvalu,TUV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.8804841149773
Tuvalu,TUV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,18.57411194
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,882.791717542504
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.45
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.20457204757414
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.21773661761443
Uganda,UGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.47374916
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,4775.94580078125
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.631
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.36313917695223
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.857231073467664
Ukraine,UKR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.6516335033103
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.2027483
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,44118.5047192771
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.083
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.179935336174431
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,1.83513009029147
United Arab Emirates,ARE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.210663324826
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.30494308
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,47691.3768799404
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6473170731707
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.51837109614213
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.358937930235741
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,113.681282043457
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.08347321
